compound_id,canonical_smiles,task,branch,pair_id,target_uniprot,offtarget_uniprot,seed_record_id,seed_zinc_id,similarity_to_seed,MW,cLogP,TPSA,rotatable_bonds,HBD,HBA,QED,SA,detail_target_median,detail_offtarget_median,detail_dd_median,detail_dd_worst,detail_dd_sd,seed_detail_dd_median,dd_change_vs_seed,target_pose_stable,offtarget_pose_stable,ames,bbb,bioavailability,cyp1a2_inhibition,cyp2c19_inhibition,cyp2c9_inhibition,cyp2d6_inhibition,cyp3a4_inhibition,carcinogenicity,clintox,dili,hia,pampa,pgp_inhibition,herg,caco2,hepatocyte_clearance,microsome_clearance,half_life,solubility,vdss,cross_domain_shortlist,mmgbsa_baseline_complete,mmgbsa_dual_endpoint_improved,mmgbsa_status,final_selected
A6PX-P050-0019,Cc1c(C(=O)N[C@H]2C[C@H](C3=CCC(C)(C)C=C3)C23CCC3)cnc2c1c(=O)n(C)c(=O)n2C,50_m3_partial,partial,P08912__P20309,P20309,P08912,50_m3_partial::ZINC001469584086,ZINC001469584086,0.6081081081081081,448.56700000000023,3.141720000000002,85.99000000000001,3,1,6,0.7816838402563306,4.642159699775473,-9.188,-7.376,-1.8039999999999994,-1.7270000000000003,0.05685654462475427,-1.466000000000001,-0.3379999999999983,True,False,0.3856899082660675,0.8650447487831116,0.8925061583518982,0.03075586874037981,0.2589399889111519,0.3649855971336365,0.02643625745549798,0.7369687557220459,0.22630496472120284,0.48694959878921507,0.7534257411956787,0.9992069005966187,0.9748353004455567,0.8299682140350342,0.6318076193332672,-4.63662792758627,12.26689975106838,42.85017453993373,30.925654628951726,-4.996748276345716,-5.83611927162908,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P050-0004,Cc1c(C(=O)N[C@H]2C[C@H](CC3CCCC3)C23CCC3)cnc2c1c(=O)n(C)c(=O)n2C,50_m3_partial,partial,P08912__P20309,P20309,P08912,50_m3_partial::ZINC001469584086,ZINC001469584086,0.6521739130434783,424.54500000000013,2.809520000000001,85.99000000000001,4,1,6,0.8177837209015499,4.2239626799833285,-8.7,-7.154,-1.5459999999999994,-1.415,0.07207557761744876,-1.466000000000001,-0.0799999999999983,True,False,0.39028515219688414,0.846206545829773,0.9201082110404968,0.05840182565152645,0.15652916133403777,0.22431346625089646,0.027685480192303658,0.5902444928884506,0.1769457384943962,0.5392402470111847,0.7039535760879516,0.9982820272445678,0.9691669464111328,0.7495484352111816,0.6864974200725555,-4.732308963841092,16.189750765650135,40.208462072939284,29.193201568329357,-4.852854897190781,-2.2003385228490937,True,True,False,not_dual_endpoint_improved,False
A6PX-P050-0087,Cc1c(C(=O)N[C@H]2C[C@H](Cc3ccccc3)C23CCC3)cnc2c1c(=O)n(C)c(=O)n2C,50_m3_partial,partial,P08912__P20309,P20309,P08912,50_m3_partial::ZINC001469584086,ZINC001469584086,0.6338028169014085,432.5240000000002,2.47192,85.99000000000001,4,1,6,0.6863321021598635,4.021291477153584,-8.789,-7.251,-1.5229999999999997,-1.5030000000000001,0.04366793891276406,-1.466000000000001,-0.05699999999999861,True,False,0.4701305031776428,0.8546454787254334,0.931837284564972,0.14370603561401368,0.3075253963470459,0.42446385622024535,0.06048702746629715,0.7459582448005676,0.1891326129436493,0.5575060367584228,0.7522940635681152,0.9995632886886596,0.9679420709609985,0.8061750411987305,0.755037260055542,-4.7758327086187915,25.30854594089233,40.259697749310625,19.852128495557412,-4.784092640387167,-4.6296647443467025,True,True,False,not_dual_endpoint_improved,False
A6PX-P050-0062,Cc1c(C(=O)N[C@H]2C[C@H](N(C)C(=O)CC(C)(C)C)C23CCC3)cnc2c1c(=O)n(C)c(=O)n2C,50_m3_partial,partial,P08912__P20309,P20309,P08912,50_m3_partial::ZINC001469584086,ZINC001469584086,0.6619718309859155,469.5860000000003,1.8762200000000002,106.30000000000001,4,1,7,0.735927613894817,4.385592054492678,-7.736,-6.376,-1.5090000000000003,-1.3559999999999999,0.07459371436134714,-1.466000000000001,-0.04299999999999926,True,False,0.4804564297199249,0.8383188128471375,0.8067906975746155,0.010267949616536497,0.10118934214115143,0.15937041044235228,0.01592112993821502,0.5570407748222351,0.13530469685792923,0.4311398684978485,0.6692212820053101,0.9953524589538574,0.9708860278129577,0.4038617551326752,0.6611531198024749,-4.677642167363201,28.753369712879,61.46880185890052,29.81453721515239,-3.568484193136083,-3.712571938536244,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P050-0021,C=CC1=CC[C@@H]([C@H]2C[C@H](NC(=O)c3cnc4c(c3C)c(=O)n(C)c(=O)n4C)C23CCC3)CC1,50_m3_partial,partial,P08912__P20309,P20309,P08912,50_m3_partial::ZINC001469584086,ZINC001469584086,0.5769230769230769,448.56700000000023,3.141720000000002,85.99000000000001,4,1,6,0.7786519254710116,4.8043338591705655,-9.04,-7.593,-1.4830000000000005,-1.3890000000000002,0.06263119563497598,-1.466000000000001,-0.01699999999999946,False,True,0.36565451622009276,0.7763658404350281,0.866122055053711,0.05071180518716574,0.20916029810905457,0.30320149213075637,0.02748681101948023,0.7559793174266816,0.17458613477647306,0.49269673228263855,0.7261935949325562,0.9995311856269836,0.9722773909568787,0.8115484476089477,0.5558577597141265,-4.699327377590797,20.945624093715697,47.019878118223914,16.723156293015727,-4.996499845802072,-4.648298864485491,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P051-0268,O=C1N(c2ccc(OC3CCCCC3)cc2)CCC(F)(F)[C@@]12CCN(c1ccccn1)C2,51_p20309_full,full,P11229__P20309,P20309,P11229,51_p20309_full::ZINC001164914336,ZINC001164914336,0.25882352941176473,441.5220000000002,5.061800000000004,45.67,4,0,4,0.6652982409850874,3.7744864946564896,-8.076,-6.253,-1.838,-1.6509999999999998,0.17987464771025652,-1.601,-0.2370000000000001,True,False,0.49164956212043764,0.9693893074989319,0.9179144740104676,0.03116191178560257,0.44184467792510984,0.34914628267288206,0.05989434644579887,0.6384216547012329,0.26767766773700713,0.19372208863496782,0.5996758043766022,0.999943208694458,0.9688126921653748,0.6403187692165375,0.6814472317695618,-4.9067831704852685,83.32235821717867,82.455349692128,-31.511919573171934,-6.039574760519043,7.151666412651747,True,True,False,not_dual_endpoint_improved,False
A6PX-P051-0092,O=C(c1ccc(N2CCC(F)(F)[C@@]3(CCN(c4cnccn4)C3)C2)nc1)N1CCCCC1,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5454545454545454,442.51400000000024,3.2398000000000025,65.46000000000001,3,0,6,0.7272949944906304,3.8787376112818004,-7.901,-5.989,-1.9299999999999997,-1.588,0.1895649991134672,-1.601,-0.32899999999999974,True,False,0.26514001190662384,0.8847330331802368,0.8512835144996643,0.0547818548977375,0.08017685785889625,0.11469416916370392,0.02974621169269085,0.7596607804298401,0.08659742772579193,0.6556076228618621,0.4994716703891754,0.9995552182197571,0.9666120409965515,0.16760456413030625,0.8411289334297181,-5.067647107818042,32.579634117290475,25.901850957536226,4.124222286332611,-4.58038668114531,2.0014178159750395,True,True,True,dual_endpoint_improved,True
A6PX-P051-0174,O=C(c1ccc(F)cc1)c1ccc(N2CCC(F)(F)[C@@]3(CCN(c4cnccn4)C3)C2)nc1,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5538461538461539,453.46800000000025,3.9838000000000022,62.220000000000006,4,0,6,0.557178373391201,3.8552439483704406,-7.984,-6.131,-1.8529999999999998,-1.8410000000000002,0.00979795897113272,-1.601,-0.2519999999999998,False,False,0.35027613341808317,0.9170114636421204,0.9316217184066773,0.17945849001407624,0.18495336174964905,0.19403609931468963,0.07566672712564468,0.648201584815979,0.13967610001564026,0.5646857917308807,0.7958558559417724,0.999692153930664,0.9659034490585328,0.6094356417655945,0.8582550525665283,-5.1405073966885695,52.98247616632045,27.7274785760655,2.341379447259859,-5.83806425670466,3.525731561958684,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P051-0010,FC1(F)CCN(c2ccc(C3=CCCCN3)cn2)C[C@]12CCN(c1cnccn1)C2,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5373134328358209,412.4880000000002,3.338000000000002,57.18,3,1,6,0.8346572411158251,4.325590664087398,-7.609,-5.79,-1.819,-1.6749999999999998,0.12126829758844666,-1.601,-0.21799999999999997,True,False,0.4828357696533203,0.7464004516601562,0.8684076547622681,0.3252451032400131,0.29662881791591644,0.2559518367052078,0.06017735078930855,0.6900894463062286,0.13889455497264863,0.629041439294815,0.660745632648468,0.9996503829956055,0.957416319847107,0.09285854771733285,0.8160334467887879,-5.208895836552562,26.131162534118637,25.443770568378813,13.832329490090228,-4.658638265881782,1.366032495256912,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P051-0028,FC1(F)CCN(c2ccc(OC3=CCCNC3)cn2)C[C@]12CCN(c1cnccn1)C2,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5070422535211268,428.48700000000025,2.869700000000001,66.41,4,1,7,0.8033285156523545,4.421531992524801,-7.404,-5.611,-1.7779999999999996,-1.5090000000000003,0.15218628935178952,-1.601,-0.1769999999999996,True,True,0.46784511804580686,0.7519729018211365,0.8943233728408814,0.11544280350208283,0.07660379111766816,0.0977779820561409,0.06420214138925076,0.7150254011154175,0.13201643526554108,0.7864379286766052,0.5722045689821244,0.9986982583999634,0.9199791669845581,0.08106553256511688,0.8361340284347534,-5.096907311927865,22.534961143077215,8.488615624403653,-7.80155149837592,-4.151710461920847,1.817357478921349,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P051-0033,O=C1CC[C@@H](c2ccc(N3CCC(F)(F)[C@@]4(CCN(c5cnccn5)C4)C3)nc2)CCN1,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5070422535211268,442.5140000000003,2.9974000000000016,74.25,3,1,6,0.7879361264263395,4.4149245158799895,-7.925,-6.21,-1.763,-1.6799999999999997,0.07904850831398844,-1.601,-0.16199999999999992,True,False,0.3025052845478058,0.7894330620765686,0.8877666115760803,0.013692533876746894,0.03401600942015648,0.04920014068484306,0.019329637102782727,0.5387730002403259,0.07427073679864407,0.6826854348182678,0.537170135974884,0.9989548325538635,0.9228087544441224,0.08209891319274902,0.6628215551376343,-5.424648719621396,32.550323826487535,27.504027593875218,0.3404428998457412,-4.325032467327295,4.118833561074324,True,True,True,dual_endpoint_improved,True
A6PX-P051-0029,FC1(F)CCN(c2ccc(C3CCC3)cn2)C[C@]12CCN(c1cnccn1)C2,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5806451612903226,385.46200000000016,3.8812000000000024,45.150000000000006,3,0,5,0.8023495852704824,3.9992769343646275,-7.584,-5.825,-1.7589999999999995,-1.5090000000000003,0.12128570493764791,-1.601,-0.15799999999999947,True,False,0.4034204751253128,0.9716496944427491,0.9397862195968628,0.17305075824260713,0.5862790107727051,0.4231349527835846,0.07114058509469032,0.8165281414985657,0.08291497528553009,0.5214689671993256,0.4383953928947449,0.999975037574768,0.986396849155426,0.17660831063985824,0.7962387681007386,-5.1165660696202,51.87569714227233,50.20433927528726,-9.477887289963132,-5.435914158080923,5.657578139392936,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P051-0005,FC1(F)CCN(c2ccc([C@@H]3CCCN3)cn2)C[C@]12CCN(c1cnccn1)C2,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5454545454545454,400.4770000000002,3.0382000000000016,57.18,3,1,6,0.854828368967216,4.405443756894054,-7.384,-5.694,-1.729,-1.4820000000000002,0.11739108427247223,-1.601,-0.1280000000000001,True,True,0.3624066412448883,0.7579180598258972,0.9032471656799317,0.07333400323987008,0.08703097850084304,0.1010764092206955,0.05087931789457798,0.5719154298305511,0.07226677983999252,0.7252081394195556,0.4707879662513733,0.9992842555046082,0.9279601812362671,0.058232713118195535,0.8046411037445068,-5.419401590287826,18.106823725888304,6.298562175102471,7.371801061689103,-3.8629047173367086,4.380084744708505,True,True,False,not_dual_endpoint_improved,False
A6PX-P051-0073,O=C(c1ccc(N2CCC(F)(F)[C@@]3(CCN(c4cnccn4)C3)C2)nc1)N1CCCC1,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5538461538461539,428.4870000000002,2.8497000000000012,65.46000000000001,3,0,6,0.749217178618465,3.8831467685180376,-7.625,-5.839,-1.7229999999999999,-1.4459999999999997,0.1611341745944115,-1.601,-0.12199999999999989,True,False,0.28443918079137803,0.8860494732856751,0.8667447566986084,0.03843629620969295,0.06052786596119404,0.0754554532468319,0.015689315833151342,0.5678613126277924,0.07750037685036659,0.6202599763870239,0.5104662358760834,0.9994436860084533,0.9586659431457519,0.09529823511838913,0.7910313129425048,-5.0364880773350365,32.427361819470704,21.103605127289065,0.8297070489251265,-4.338227185919633,1.64146620804575,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P051-0008,CCNC(=O)c1ccc(N2CCC(F)(F)[C@@]3(CCN(c4cnccn4)C3)C2)nc1,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5522388059701493,402.4490000000002,2.3634000000000004,74.25,4,1,6,0.846490520852613,3.9198619808761617,-7.205,-5.486,-1.7190000000000003,-1.7169999999999996,0.009933109617167956,-1.601,-0.11800000000000033,True,False,0.44531376361846925,0.8280041217803955,0.9186938643455506,0.07584042474627495,0.05598125010728836,0.053227643668651584,0.018460514768958092,0.3734345197677612,0.0982348620891571,0.6388055145740509,0.5884640097618103,0.9994877219200134,0.9358144283294678,0.03435722105205059,0.7119230389595032,-5.129205533811106,28.15854992518848,20.44503319640252,2.23961599844895,-4.175263713730524,4.691108135468222,True,True,False,not_dual_endpoint_improved,False
A6PX-P051-0014,CC(C)NC(=O)c1ccc(N2CCC(F)(F)[C@@]3(CCN(c4cnccn4)C3)C2)nc1,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5294117647058824,416.4760000000003,2.751900000000001,74.25,4,1,6,0.8263183644792466,3.92269972208822,-7.254,-5.561,-1.6929999999999996,-1.548,0.21819410318949192,-1.601,-0.09199999999999964,True,False,0.41060476303100585,0.7958147168159485,0.8921807646751404,0.04165389277040958,0.046175529807806016,0.06206398457288742,0.020202182419598102,0.38926595747470855,0.11733735129237174,0.6474133372306824,0.5755094230175019,0.9990436911582947,0.9423294782638549,0.05470105968415737,0.717823040485382,-5.159134093326088,27.01929543840127,23.165148131215325,5.771856341009242,-4.341575708844564,3.1825905041276643,False,False,False,not_evaluated_cross_domain_gate,False
A6PX-P051-0082,O=C1CCCC(c2ccc(N3CCC(F)(F)[C@@]4(CCN(c5cnccn5)C4)C3)nc2)C1,51_p20309_partial,partial,P11229__P20309,P20309,P11229,51_p20309_partial::ZINC001164914336,ZINC001164914336,0.5142857142857142,427.4990000000002,3.8404000000000025,62.220000000000006,3,0,6,0.7418128281050066,4.393559281056673,-7.791,-6.088,-1.6790000000000003,-1.58,0.13691603266235838,-1.601,-0.07800000000000029,True,False,0.2803202301263809,0.9735844016075135,0.9487001299858093,0.05162536669522524,0.22880275547504425,0.22626422941684723,0.04221215695142746,0.7817123532295227,0.09277254641056061,0.5991041004657746,0.5461823344230652,0.9999671459197998,0.9822253465652466,0.2224583774805069,0.6125145494937897,-5.160718802650069,79.07815965141337,42.171916527669666,-11.66814459937925,-4.8102975272972355,6.5647800336158895,False,False,False,not_evaluated_cross_domain_gate,False
